500245,Shigella_boydii,No_Info,6/17/2008,1A,    I9
500249,Shigella_flexneri_2a,No_Info,6/17/2008,1A,    I10
500277,Shigella_flexneri_4,No_Info,6/17/2008,1A,    J1
500286,Shigella_sonnei_ll,No_Info,6/17/2008,1A,    J2
500290,Shigella_flexneri_3a,No_Info,6/17/2008,1A,    J3
500292,Shigella_sonnei_ll,No_Info,6/17/2008,1A,    J4
500361,Shigella_sonnei_ll,No_Info,6/17/2008,1A,    J5
500387,Shigella_dysentariae_UT,No_Info,6/17/2008,1A,    J6
500404,Shigella_sonnei_ll,No_Info,6/17/2008,1A,    J7
500405,Shigella_flexneri_2a,No_Info,6/17/2008,1A,    J8
500410,Shigella_flexneri_2a,No_Info,6/17/2008,1A,    J9
500412,Shigella_sonnei_ll,No_Info,6/17/2008,1A,    J10
500117,ETEC_1, ST,6/17/2008,1B,    A1
500117,ETEC_2, ST,6/17/2008,1B,    A2
500117,ETEC_3, ST,6/17/2008,1B,    A3
500067,ETEC_1, LT,6/17/2008,1B,    A4
500067,ETEC_2, LT,6/17/2008,1B,    A5
500067,ETEC_3, LT,6/17/2008,1B,    A6
500124,ETEC_1, LT/ST,6/17/2008,1B,    A7
500124,ETEC_2, LT/ST,6/17/2008,1B,    A8
500124,ETEC_3, LT/ST,6/17/2008,1B,    A9
500128,ETEC_1, LT/ST,6/17/2008,1B,    A10
500128,ETEC_2, LT/ST,6/17/2008,1B,    B1
500128,ETEC_3, LT/ST,6/17/2008,1B,    B2
500018,ETEC_1, ST,6/17/2008,1B,    B3
500018,ETEC_2, ST,6/17/2008,1B,    B4
500018,ETEC_3, ST,6/17/2008,1B,    B5
500140,ETEC_1, ST,6/17/2008,1B,    B6
500140,ETEC_2, ST,6/17/2008,1B,    B7
500140,ETEC_3, ST,6/17/2008,1B,    B8
500082,ETEC_1, LT,6/17/2008,1B,    B9
500082,ETEC_2, LT,6/17/2008,1B,    B10
500082,ETEC_3, LT,6/17/2008,1B,    C1
500173,ETEC_1, LT,6/17/2008,1B,    C2
500173,ETEC_2, LT,6/17/2008,1B,    C3
500173,ETEC_3, LT,6/17/2008,1B,    C4
500049,ETEC_1, LT,6/17/2008,1B,    C5
500049,ETEC_2, LT,6/17/2008,1B,    C6
500049,ETEC_3, LT,6/17/2008,1B,    C7
500260,ETEC_1,E_coli,6/17/2008,1B,    C8
500260,ETEC_2, ST,6/17/2008,1B,    C9
500260,ETEC_3, ST,6/17/2008,1B,    C10
500213,ETEC_1, LT,6/17/2008,1B,    D1
500213,ETEC_2, LT,6/17/2008,1B,    D2
500213,ETEC_3, LT,6/17/2008,1B,    D3
500332,ETEC_1, ST,6/17/2008,1B,    D4
500332,ETEC_2, ST,6/17/2008,1B,    D5
500332,ETEC_3, ST,6/17/2008,1B,    D6
500273,ETEC_1,E_coli,6/17/2008,1B,    D7
500273,ETEC_2, LT,6/17/2008,1B,    D8
500273,ETEC_3,E_coli,6/17/2008,1B,    D9
500276,ETEC_1,E_coli,6/17/2008,1B,    D10
500276,ETEC_2, LT/ST,6/17/2008,1B,    E1
500276,ETEC_3, LT/ST,6/17/2008,1B,    E2
500349,ETEC_1, LT/ST,6/17/2008,1B,    E3
500349,ETEC_2, LT/ST,6/17/2008,1B,    E4
500349,ETEC_3, LT/ST,6/17/2008,1B,    E5
500354,ETEC_1, LT,6/17/2008,1B,    E6
500354,ETEC_2, LT,6/17/2008,1B,    E7
500354,ETEC_3, LT,6/17/2008,1B,    E8
500281,ETEC_1, ST,6/17/2008,1B,    E9
500281,ETEC_2, ST,6/17/2008,1B,    E10
500281,ETEC_3, ST,6/17/2008,1B,    F1
500282,ETEC_1, LT/ST,6/17/2008,1B,    F2
500282,ETEC_2, LT/ST,6/17/2008,1B,    F3
500282,ETEC_3, LT/ST,6/17/2008,1B,    F4
500357,ETEC_1, LT,6/17/2008,1B,    F5
500357,ETEC_2,EAEC(aatA),6/17/2008,1B,    F6
500357,ETEC_3,EAEC(aatA),6/17/2008,1B,    F7
500284,ETEC_1, LT,6/17/2008,1B,    F8
500284,ETEC_2, LT,6/17/2008,1B,    F9
500284,ETEC_3, LT,6/17/2008,1B,    F10
500233,ETEC_1,EAEC(aaiC),6/17/2008,1B,    G1
500233,ETEC_2, ST,6/17/2008,1B,    G2
500233,ETEC_3, ST,6/17/2008,1B,    G3
500297,ETEC_1,Atypical_EPEC,6/17/2008,1B,    G4
500297,ETEC_2, LT,6/17/2008,1B,    G5
500297,ETEC_3,Atypical_EPEC,6/17/2008,1B,    G6
500238,ETEC_1, LT/ST,6/17/2008,1B,    G7
500238,ETEC_2, LT/ST,6/17/2008,1B,    G8
500238,ETEC_3, LT/ST,6/17/2008,1B,    G9
500298,ETEC_1, ST,6/17/2008,1B,    G10
500298,ETEC_2, LT/ST,6/17/2008,1B,    H1
500298,ETEC_3, LT/ST,6/17/2008,1B,    H2
500385,ETEC_1, LT/ST,6/17/2008,1B,    H3
500385,ETEC_2, LT/ST,6/17/2008,1B,    H4
500385,ETEC_3, LT/ST,6/17/2008,1B,    H5
500453,ETEC_1, ST,6/17/2008,1B,    H6
500453,ETEC_2, ST,6/17/2008,1B,    H7
500453,ETEC_3,E_coli,6/17/2008,1B,    H8
500513,ETEC_1, ST,6/17/2008,1B,    H9
500513,ETEC_2, ST,6/17/2008,1B,    H10
500513,ETEC_3, ST,6/17/2008,1B,    I1
700041,ETEC_1,ST,9/4/2008,1B,I2
700041,ETEC_2,ST,9/4/2008,1B,I3
700052,ETEC_1,ST,9/4/2008,1B,I4
700052,ETEC_2,ST,9/9/2008,1B,I5
700010,ETEC_1,LT,9/4/2008,1B,I6
700010,ETEC_2,LT,9/4/2008,1B,I7
700010,ETEC_3,LT,9/5/2008,1B,I8
700056,ETEC_1,LT,9/4/2008,1B,I9
700056,ETEC_2,LT,9/4/2008,1B,  I10
700004,ETEC_1,ST,9/4/2008,1B,J1
700004,ETEC_2,ST,9/4/2008,1B,J2
700004,ETEC_3,ST,9/9/2008,1B,J3
700387,ETEC_1,ST,9/4/2008,1B,J4
700387,ETEC_2,ST,9/4/2008,1B,J5
700387,ETEC_3,ST,9/4/2008,1B,J6
700324,ETEC_1,LT,9/4/2008,1B,J7
700324,ETEC_2,LT,9/4/2008,1B,J8
700324,ETEC_3,LT,9/4/2008,1B,J9
700006,ETEC_1,LT/ST,9/4/2008,1B,  J10
700006,ETEC_2,LT/ST,9/4/2008,1C,A1
700007,ETEC_1,LT,9/4/2008,1C,A2
700007,ETEC_2,LT,9/4/2008,1C,A3
700007,ETEC_3,LT,9/4/2008,1C,A4
700483,ETEC_1,LT,9/4/2008,1C,A5
700483,ETEC_2,LT,9/4/2008,1C,A6
700483,ETEC_3,LT,9/4/2008,1C,A7
700371,ETEC_1,ST,9/4/2008,1C,A8
700039,ETEC_1,LT,9/4/2008,1C,A9
700039,ETEC_2,LT,9/4/2008,1C, A10
700039,ETEC_3,LT,9/4/2008,1C,B1
700040,ETEC_1,ST,9/4/2008,1C,B2
700040,ETEC_2,ST,9/4/2008,1C,B3
700040,ETEC_3,ST,9/4/2008,1C,B4
700038,ETEC_1,LT,9/4/2008,1C,B5
700038,ETEC_2,LT,9/4/2008,1C,B6
700384,ETEC_1,ST,9/4/2008,1C,B7
700329,ETEC_1,ST,9/4/2008,1C,B8
700328,ETEC_1,LT,9/4/2008,1C,B9
700328,ETEC_2,LT,9/4/2008,1C,  B10
700141,ETEC_1,ST,9/4/2008,1C,C1
700141,ETEC_2,ST,9/4/2008,1C,C2
700141,ETEC_3,ST,9/4/2008,1C,C3
700094,ETEC_1,LT,9/4/2008,1C,C4
700094,ETEC_2,LT,9/4/2008,1C,C5
700122,ETEC_1,LT/ST,9/4/2008,1C,C6
700122,ETEC_2,LT/ST,9/4/2008,1C,C7
700344,ETEC_1,LT,9/4/2008,1C,C8
700500,ETEC_1,ST,9/4/2008,1C,C9
700500,ETEC_2,ST,9/4/2008,1C,  C10
700475,ETEC_1,LT/ST,9/4/2008,1C,D1
700475,ETEC_2,LT/ST,9/4/2008,1C,D2
700475,ETEC_3,LT/ST,9/4/2008,1C,D3
700193,ETEC_1,LT,9/4/2008,1C,D4
700193,ETEC_2,LT,9/4/2008,1C,D5
700193,ETEC_3,LT,9/4/2008,1C,D6
700295,ETEC_1,ST,9/4/2008,1C,D7
700295,ETEC_2,ST,9/4/2008,1C,D8
700295,ETEC_3,ST,9/4/2008,1C,D9
700179,ETEC_1,ST,9/4/2008,1C,  D10
700179,ETEC_2,ST,9/4/2008,1C,E1
700179,ETEC_3,ST,9/4/2008,1C,E2
700225,NDEC_1,No_Info,9/4/2008,1C,E3
700225,NDEC_2,No_Info,9/4/2008,1C,E4
700225,NDEC_3,No_Info,9/4/2008,1C,E5
700232,ETEC_1,LT,9/4/2008,1C,E6
700232,ETEC_2,LT,9/4/2008,1C,E7
700232,ETEC_3,LT,9/4/2008,1C,E8
700204,ETEC_1,ST,9/4/2008,1C,E9
700204,ETEC_2,ST,9/4/2008,1C,  E10
700204,ETEC_3,ST,9/4/2008,1C,F1
700091,ETEC_1,LT/ST,9/4/2008,1C,F2
700091,ETEC_2,LT/ST,9/4/2008,1C,F3
700091,ETEC_3,LT/ST,9/4/2008,1C,F4
700241,ETEC_1,LT,9/4/2008,1C,F5
700241,ETEC_2,LT,9/4/2008,1C,F6
700241,ETEC_3,LT,9/4/2008,1C,F7
700212,ETEC_1,LT,9/4/2008,1C,F8
700212,ETEC_2,LT,9/4/2008,1C,F9
700212,ETEC_3,LT,9/4/2008,1C,  F10
700239,ETEC_1,ST,9/4/2008,1C,G1
700239,ETEC_2,ST,9/4/2008,1C,G2
700239,ETEC_3,ST,9/4/2008,1C,G3
700256,ETEC_1,LT,9/4/2008,1C,G4
700256,ETEC_2,LT,9/4/2008,1C,G5
700256,ETEC_3,LT,9/4/2008,1C,G6
700285,ETEC_1,LT,9/4/2008,1C,G7
700285,ETEC_2,LT,9/4/2008,1C,G8
700285,ETEC_3,LT,9/4/2008,1C,G9
700282,ETEC_1,ST,9/4/2008,1C, G10
700282,ETEC_2,ST,9/4/2008,1C,H1
700282,ETEC_3,ST,9/4/2008,1C,H2
700377,ETEC_1,LT,9/4/2008,1C,H3
700377,ETEC_2,LT,9/4/2008,1C,H4
700377,ETEC_3,LT,9/4/2008,1C,H5
700360,ETEC_1,LT,9/4/2008,1C,H6
700360,ETEC_2,LT,9/4/2008,1C,H7
700360,ETEC_3,LT,9/4/2008,1C,H8
700492,ETEC_1,LT,9/4/2008,1C,H9
700492,ETEC_2,LT,9/4/2008,1C, H10
700492,ETEC_3,LT,9/4/2008,1C,I1
700211,ETEC_1,ST,9/4/2008,1C,I2
700211,ETEC_2,ST,9/4/2008,1C,I3
700211,ETEC_3,ST,9/4/2008,1C,I4
700206,ETEC_1,ST,9/4/2008,1C,I5
700206,ETEC_2,ST,9/4/2008,1C,I6
700206,ETEC_3,ST,9/4/2008,1C,I7
700300,ETEC_1,ST,9/4/2008,1C,I8
700300,ETEC_2,ST,9/4/2008,1C,I9
700300,ETEC_3,ST,9/4/2008,1C, I10
700207,ETEC_1,LT,9/4/2008,1C,J1
700207,ETEC_2,LT,9/4/2008,1C,J2
700207,ETEC_3,LT,9/4/2008,1C,J3
700488,ETEC_1,ST,9/4/2008,1C,J4
700488,ETEC_2,ST,9/4/2008,1C,J5
700488,ETEC_3,ST,9/4/2008,1C,J6
700190,ETEC_1,LT,9/4/2008,1C,J7
700190,ETEC_2,LT,9/4/2008,1C,J8
700190,ETEC_3,LT,9/4/2008,1C,J9
700508,ETEC_1,ST,9/4/2008,1C, J10
700508,ETEC_2,ST,9/4/2008,1D,A1
700508,ETEC_3,ST,9/4/2008,1D,A2
700538,ETEC_1,LT,9/4/2008,1D,A3
700538,ETEC_2,LT,9/4/2008,1D,A4
700538,ETEC_3,LT,9/4/2008,1D,A5
700308,ETEC_1,ST,9/4/2008,1D,A6
700308,ETEC_2,ST,9/4/2008,1D,A7
700308,ETEC_3,ST,9/4/2008,1D,A8
700545,ETEC_1,LT/ST,9/4/2008,1D,A9
700545,ETEC_2,LT/ST,9/4/2008,1D, A10
700545,ETEC_3,LT/ST,9/4/2008,1D,B1
700096,ETEC_1,LT/ST,9/4/2008,1D,B2
700096,ETEC_2,LT/ST,9/4/2008,1D,B3
700096,ETEC_3,LT/ST,9/4/2008,1D,B4
700097,ETEC_1,LT/ST,9/4/2008,1D,B5
700097,ETEC_2,LT/ST,9/4/2008,1D,B6
700097,ETEC_3,LT/ST,9/4/2008,1D,B7
700195,ETEC_1,LT/ST,9/4/2008,1D,B8
700195,ETEC_2,LT/ST,9/4/2008,1D,B9
700195,ETEC_3,LT/ST,9/4/2008,1D, B10
700173,ETEC_1,LT/ST,9/4/2008,1D,C1
700173,ETEC_2,LT/ST,9/4/2008,1D,C2
700173,ETEC_3,LT/ST,9/4/2008,1D,C3
700394,ETEC_1,LT,9/4/2008,1D,C4
700394,ETEC_2,LT,9/5/2008,1D,C5
700394,ETEC_3,LT,9/4/2008,1D,C6
700590,ETEC_1,ST,9/4/2008,1D,C7
700590,ETEC_2,ST,9/4/2008,1D,C8
700590,ETEC_3,ST,9/4/2008,1D,C9
700434,ETEC_1,ST,9/4/2008,1D, C10
700434,ETEC_2,ST,9/4/2008,1D,D1
700434,ETEC_3,ST,9/4/2008,1D,D2
700436,ETEC_1,ST,9/4/2008,1D,D3
700436,ETEC_2,ST,9/4/2008,1D,D4
700436,ETEC_3,ST,9/4/2008,1D,D5
700426,ETEC_1,LT,9/4/2008,1D,D6
700426,ETEC_2,LT,9/4/2008,1D,D7
700426,ETEC_3,LT,9/4/2008,1D,D8
700202,ETEC_1,LT,9/4/2008,1D,D9
700016,Shigella_flexneri_6,No_Info,9/4/2008,1D, D10
700017,Shigella_sonnei_II,No_Info,9/4/2008,1D,E1
700131,Shigella_flexneri_7,No_Info,9/4/2008,1D,E2
700018,Shigella_sonnei_I_II,No_Info,9/4/2008,1D,E3
700045,Shigella_sonnei_II,No_Info,9/4/2008,1D,E4
700019,Shigella_boydii_C,No_Info,9/4/2008,1D,E5
700014,Shigella_flexneri_6,No_Info,9/4/2008,1D,E6
700015,E_coli (API),No_Info,9/4/2008,1D,E7
700053,Shigella_dysentariae A,No_Info,9/4/2008,1D,E8
700155,Shigella_sonnei_I_II,No_Info,9/4/2008,1D,E9
700058,Shigella_sonnei_I_II,No_Info,9/4/2008,1D, E10
7000388,Shigella_sonnei_II,No_Info,9/8/2008,1D,F1
700325,E_coli_(API),No_Info,9/8/2008,1D,F2
700007,Shigella_sonnei_I_II,No_Info,9/4/2008,1D,F3
700482_1,Shigella_flexneri_6,No_Info,9/4/2008,1D,F4
700381,Shigella_flexneri_6,No_Info,9/4/2008,1D,F5
700277,Shigella_flexneri_6,No_Info,9/4/2008,1D,F6
700334,Salmonella_C1,No_Info,9/4/2008,1D,F7
700335,Shigella_sonnei_II,No_Info,9/4/2008,1D,F8
700479_1,Shigella_flexneri_6,No_Info,9/4/2008,1D,F9
700339,Shigella_sonnei_I_II,No_Info,9/4/2008,1D, F10
700284,Shigella_flexneri_3a,No_Info,9/4/2008,1D,G1
700088,Shigella_sonnei_I_II,No_Info,9/4/2008,1D,G2
700245,Shigella_flexneri_3a,No_Info,9/4/2008,1D,G3
700201,Shigella_flexneri_2a,No_Info,9/4/2008,1D,G4
700091,Shigella_flexneri_2a,No_Info,9/4/2008,1D,G5
700241,Shigella_flexneri_2a,No_Info,9/4/2008,1D,G6
700239,Shigella_dysentariae_A,No_Info,9/4/2008,1D,G7
700183,Shigella_boydii_C,No_Info,9/4/2008,1D,G8
700360,Shigella_flexneri_7,No_Info,9/4/2008,1D,G9
700378,Shigella_dysentariae_A,No_Info,9/4/2008,1D, G10
700492,Shigella_flexneri_2a,No_Info,9/4/2008,1D,H1
700506,Shigella_flexneri_2a,No_Info,9/4/2008,1D,H2
700302,Shigella_flexneri_6,No_Info,9/4/2008,1D,H3
700548,Shigella_flexneri_6,No_Info,9/4/2008,1D,H4
700083,Shigella_flexneri_6,No_Info,9/4/2008,1D,H5
700546,Shigella_flexneri_2a,No_Info,9/4/2008,1D,H6
700171,Salmonella_B_C,No_Info,9/9/2008,1D,H7
700597,Salmonella_B_C2,No_Info,9/4/2008,1D,H8
700598,Shigella_dysentariae_A,No_Info,9/4/2008,1D,H9
700584,Non_Shigella,No_Info,9/4/2008,1D, H10
100005,E_coli,No_Info,10/14/2008,1D,I1
100010,Shigella_flexneri_X,No_Info,10/14/2008,1D,I2
100015,Shigella_flexneri_2a,No_Info,10/14/2008,1D,I3
100029,Shigella_sonnei_II,No_Info,10/14/2008,1D,I4
100040,Shigella_flexneri_2a,No_Info,10/14/2008,1D,I5
100060,Shigella_flexneri_2a,No_Info,10/14/2008,1D,I6
100093,Shigella_flexneri_2a,No_Info,10/14/2008,1D,I7
100173,Shigella_sonnei_ll,No_Info,10/14/2008,1D,I8
100178,Shigella_sonnei_ll,No_Info,10/14/2008,1D,I9
100183,Shigella_flexneri_2a,No_Info,10/14/2008,1D, I10
100187,Shigella_sonnei_II,No_Info,10/14/2008,1D,J1
100206,Shigella_flexneri_2a,No_Info,10/14/2008,1D,J2
100231,Shigella_flexneri_X,No_Info,10/14/2008,1D,J3
100233,Shigella_boydii,No_Info,10/14/2008,1D,J4
100234,Shigella_flexneri_2a,No_Info,10/14/2008,1D,J5
100237,Shigella_dysentariae_A,No_Info,10/14/2008,1D,J6
100239,Shigella_sonnei_II,No_Info,10/14/2008,1D,J7
100267,Shigella_spp(API),No_Info,10/14/2008,1D,J8
100271,Shigella_sonnei_ll,No_Info,10/14/2008,1D,J9
100281,Shigella_flexneri_4,No_Info,10/14/2008,1D, J10
100272,Shigella_flexneri_6,No_Info,10/14/2008,1E,A1
100275,Shigella_sonnei_I_ll,No_Info,10/14/2008,1E,A2
100280,E_coli(API),No_Info,10/14/2008,1E,A3
100296,Shigella_sonnei_ll,No_Info,10/14/2008,1E,A4
100301,Shigella_flexneri_X,No_Info,10/14/2008,1E,A5
100310,Shigella_dysentariae_A,No_Info,10/14/2008,1E,A6
100321,Shigella_flexneri_4c ,No_Info,10/14/2008,1E,A7
100337,Shigella_sonnei,No_Info,10/14/2008,1E,A8
100339,Shigella_sonnei_II,No_Info,10/14/2008,1E,A9
100345,Shigella_flexneri_2a,No_Info,10/14/2008,1E,A10
100349,Shigella_sonnei_II,No_Info,10/14/2008,1E,B1
100367,Shigella_flexneri_2a,No_Info,10/14/2008,1E,B2
100464,Shigella_boydii,No_Info,10/14/2008,1E,B3
100488,Shigella_sonnei_II,No_Info,10/14/2008,1E,B4
100490,Shigella_flexneri_6,No_Info,10/14/2008,1E,B5
100500,Shigella_sonnei_II,No_Info,10/14/2008,1E,B6
100510,Shigella_sonnei_II,No_Info,10/14/2008,1E,B7
100512,Shigella_flexneri_6,No_Info,10/14/2008,1E,B8
100515,Shigella_flexneri_6,No_Info,10/14/2008,1E,B9
100515,Shigella_sonnei_ll,No_Info,10/14/2008,1E,B10
100522,Shigella_sonnei_ll,No_Info,10/14/2008,1E,C1
100537,Shigella_flexneri_6,No_Info,10/14/2008,1E,C2
100547,Shigella_flexneri_2a,No_Info,10/14/2008,1E,C3
100572,Shigella_sonnei_ll,No_Info,10/14/2008,1E,C4
100579,Shigella_sonnei_ll,No_Info,10/14/2008,1E,C5
100379,Shigella_spp_(API),No_Info,10/14/2008,1E,C6
100001,ETEC_1,LT/EAECaatA,10/15/2010,1E,C7
100001,ETEC_2,LT/EAECaatA,10/15/2010,1E,C8
100007,ETEC_1,ST,10/15/2010,1E,C9
100007,ETEC_2,ST,10/15/2010,1E,C10
100007,ETEC_3,ST,10/14/2008,1E,D1
100009,ETEC_1,LT/EAECaatA,10/15/2010,1E,D2
100011,ETEC_1,LT/EAECaatA,10/15/2010,1E,D3
100011,ETEC_2,LT/EAECaatA,10/15/2010,1E,D4
100011,ETEC_3,LT/EAECaatA,10/15/2010,1E,D5
100013,ETEC_1,LT/EAECaatA,10/15/2010,1E,D6
100013,ETEC_2,LT/EAECaatA,10/14/2008,1E,D7
100013,ETEC_3,LT/EAECaatA,10/14/2008,1E,D8
100031,ETEC_1,LT,10/15/2010,1E,D9
100031,ETEC_2,LT,10/15/2010,1E,D10
100031,ETEC_3,LT,10/15/2010,1E,E1
100040,ETEC_1,LT/EAECaatA,10/15/2010,1E,E2
100040,ETEC_2,LT/EAECaatA,10/15/2010,1E,E3
100045,ETEC_1,LT/EAECaatA,10/15/2010,1E,E4
100045,ETEC_2,ST,10/15/2010,1E,E5
100045,ETEC_3,ST,10/14/2008,1E,E6
100047,ETEC_1,ST,10/15/2010,1E,E7
100047,ETEC_2,ST,10/15/2010,1E,E8
100047,ETEC_3,ST,10/15/2010,1E,E9
100066,ETEC_1,ST/LT,10/15/2010,1E,E10
100066,ETEC_2,ST/LT,10/15/2010,1E,F1
100066,ETEC_3,ST/LT,10/14/2008,1E,F2
100069,ETEC_1,LT,10/15/2010,1E,F3
100069,ETEC_2,LT,10/15/2010,1E,F4
100069,ETEC_3,LT,10/15/2010,1E,F5
100070,ETEC_1,LT,10/15/2010,1E,F6
100070,ETEC_2,LT,10/15/2010,1E,F7
100070,ETEC_3,LT,10/15/2010,1E,F8
100078,ETEC_1,LT,10/15/2010,1E,F9
100078,ETEC_2,LT,10/14/2008,1E,F10
100082,ETEC_1,ST,10/15/2010,1E,G1
100082,ETEC_2,ST,10/15/2010,1E,G2
100082,ETEC_3,ST,10/15/2010,1E,G3
100090,ETEC_1,ST,10/14/2008,1E,G4
100090,ETEC_1,ST,10/15/2010,1E,G5
100090,ETEC_2,ST,10/15/2010,1E,G6
100090,ETEC_3,ST,10/15/2010,1E,G7
100094,ETEC_1,LT,10/15/2010,1E,G8
100096,ETEC_1,LT/EAECaatA,10/15/2010,1E,G9
100096,ETEC_2,LT/EAECaatA,10/15/2010,1E,G10
100096,ETEC_3,LT/EAECaatA,10/15/2010,1E,H1
100098,ETEC_1,LT/EAECaatA,10/15/2010,1E,H2
100098,ETEC_2,LT/EAECaatA,10/15/2010,1E,H3
100098,ETEC_3,LT/EAECaatA,10/15/2010,1E,H4
